chunk_id,jd_id,line_id,tag,sim_skills,sim_experience,sim_education,predicted_tag,text
morgan_stanley_systems_analyst_director_ac9c07__line26,morgan_stanley_systems_analyst_director_ac9c07,26,skills,0.1425,0.1778,0.1047,experience,Write scripts to support deployments or to query datasets.
morgan_stanley_systems_analyst_director_ac9c07__line30,morgan_stanley_systems_analyst_director_ac9c07,30,mixed,0.1268,0.0947,0.106,skills,"Embed security by design (IEC-62443 patterns, network zoning/DMZ, 802.1X/SDA) and partner with Cyber/Risk to enforce Zero-Trust controls for devices and services Identify gaps, risks, and opportunities for process and support improvements."
morgan_stanley_systems_analyst_director_ac9c07__line32,morgan_stanley_systems_analyst_director_ac9c07,32,skills,0.3393,0.3199,0.3198,skills,"Prepare technical documentation and training materials, and conduct training sessions Develop and maintain automation scripts using PowerShell, Python or Shell to streamline operations."
morgan_stanley_systems_analyst_director_ac9c07__line33,morgan_stanley_systems_analyst_director_ac9c07,33,experience,0.4164,0.4095,0.3006,skills,"What you'll bring to the role: 7+ years' experience as a Systems Analyst, or similar role."
morgan_stanley_systems_analyst_director_ac9c07__line34,morgan_stanley_systems_analyst_director_ac9c07,34,skills,0.6,0.3496,0.2268,skills,Strong analytical and problem-solving skills.
morgan_stanley_systems_analyst_director_ac9c07__line35,morgan_stanley_systems_analyst_director_ac9c07,35,skills,0.3648,0.2582,0.2175,skills,"Strong understanding of IT systems, system architecture, APIs, data flows, and technical environments."
morgan_stanley_systems_analyst_director_ac9c07__line36,morgan_stanley_systems_analyst_director_ac9c07,36,skills,0.3741,0.1694,0.1019,skills,Ability to work on Windows and Linux.
morgan_stanley_systems_analyst_director_ac9c07__line37,morgan_stanley_systems_analyst_director_ac9c07,37,skills,0.2371,0.3121,0.0809,experience,Hands on hardware maintenance experience.
morgan_stanley_systems_analyst_director_ac9c07__line38,morgan_stanley_systems_analyst_director_ac9c07,38,skills,0.1812,0.0663,0.0618,skills,Strong understanding of building management systems and IoT/OT devices.
morgan_stanley_systems_analyst_director_ac9c07__line39,morgan_stanley_systems_analyst_director_ac9c07,39,skills,0.1895,0.2421,0.0949,experience,A good understanding of web-based applications and deployment processes.
morgan_stanley_systems_analyst_director_ac9c07__line40,morgan_stanley_systems_analyst_director_ac9c07,40,mixed,0.3192,0.326,0.2051,experience,(Strong understanding of Cloud and associated technologies) Experience with requirements gathering and documentation.
morgan_stanley_systems_analyst_director_ac9c07__line41,morgan_stanley_systems_analyst_director_ac9c07,41,skills,0.46,0.3813,0.299,skills,"Proficiency in tools such as Excel, JIRA & SQL etc."
morgan_stanley_systems_analyst_director_ac9c07__line42,morgan_stanley_systems_analyst_director_ac9c07,42,skills,0.5588,0.4265,0.2846,skills,"Excellent communication and teamwork skills, with the ability to translate technical concepts for non-technical stakeholders."
morgan_stanley_systems_analyst_director_ac9c07__line43,morgan_stanley_systems_analyst_director_ac9c07,43,education,0.3324,0.3373,0.6728,education,"Bachelor's degree in computer science, Engineering, or related field."
morgan_stanley_systems_analyst_director_ac9c07__line44,morgan_stanley_systems_analyst_director_ac9c07,44,experience,0.3143,0.3386,0.1551,experience,Experience working in Agile/Scrum environments is preferred.
morgan_stanley_systems_analyst_director_ac9c07__line45,morgan_stanley_systems_analyst_director_ac9c07,45,mixed,0.3477,0.3352,0.241,skills,"Experience with data and data analysis Desired Skills Experience with data analysis tools (SQL, Tableau, Power BI) is desirable."
morgan_stanley_systems_analyst_director_ac9c07__line46,morgan_stanley_systems_analyst_director_ac9c07,46,skills,0.2624,0.2182,0.0695,skills,Understanding web applications and smart building technologies is a plus.
morgan_stanley_systems_analyst_director_ac9c07__line47,morgan_stanley_systems_analyst_director_ac9c07,47,skills,0.3178,0.247,0.1037,skills,Familiarity with scripting or prototyping.
morgan_stanley_systems_analyst_director_ac9c07__line48,morgan_stanley_systems_analyst_director_ac9c07,48,skills,0.4041,0.2762,0.1903,skills,Ability to create traceability matrices and support testing efforts.
nvidia_senior_software_engineer_jax_269b9a__line2,nvidia_senior_software_engineer_jax_269b9a,2,mixed,0.2874,0.1917,0.099,skills,"NVIDIA is hiring senior engineers to develop its AI platform and more specifically its performance optimizations in deep learning frameworks using JAX, a tool that can differentiate between Python control code and NumPy code. Our goal is to deliver a polished, fast, modular and coordinated platform to handle data, training and analysis for a wide range of deep learning solutions using JAX. To achieve this and provide an excellent user experience, you have strong programming skills and excellent system design skills. You should have excellent communication and planning skills for this role. Come join us to build the next generation of tooling that will advance the numerical computing and machine learning research around the world!"
nvidia_senior_software_engineer_jax_269b9a__line4,nvidia_senior_software_engineer_jax_269b9a,4,experience,0.1345,0.2074,-0.0679,experience,Play meaningful role in NVIDIA's effort in contributing to JAX.
nvidia_senior_software_engineer_jax_269b9a__line5,nvidia_senior_software_engineer_jax_269b9a,5,experience,0.0626,0.0862,-0.0117,experience,Design and implement JAX core components and drive peak performance on NVIDIA products.
nvidia_senior_software_engineer_jax_269b9a__line6,nvidia_senior_software_engineer_jax_269b9a,6,experience,0.2821,0.2659,0.1786,skills,Work with AI applied researchers and leaders to build future-proof models
nvidia_senior_software_engineer_jax_269b9a__line7,nvidia_senior_software_engineer_jax_269b9a,7,skills,0.3668,0.1717,0.0353,skills,Build tools that will increase the efficiency of teams developing AI-based systems.
nvidia_senior_software_engineer_jax_269b9a__line8,nvidia_senior_software_engineer_jax_269b9a,8,mixed,0.0647,0.0426,0.0048,skills,"Work to bridge the gap between the latest in numerical computing, simulation and deep learning research and their applications in real world products."
nvidia_senior_software_engineer_jax_269b9a__line10,nvidia_senior_software_engineer_jax_269b9a,10,education,0.3545,0.3546,0.4106,education,BS in Computer Science or Computer Engineering or related field (or equivalent experience).
nvidia_senior_software_engineer_jax_269b9a__line11,nvidia_senior_software_engineer_jax_269b9a,11,experience,0.2554,0.4665,0.2612,experience,6+ years relevant experience.
nvidia_senior_software_engineer_jax_269b9a__line12,nvidia_senior_software_engineer_jax_269b9a,12,skills,0.1506,0.0312,0.055,skills,C/C++ and Python programming.
nvidia_senior_software_engineer_jax_269b9a__line13,nvidia_senior_software_engineer_jax_269b9a,13,skills,0.24,0.1722,0.1527,skills,"Experience with machine learning frameworks and their internals (e.g. PyTorch, TensorFlow, scikit-learn, etc.)."
nvidia_senior_software_engineer_jax_269b9a__line14,nvidia_senior_software_engineer_jax_269b9a,14,experience,0.3865,0.3539,0.0215,skills,"Proven ability developing customer-facing solutions, balancing feature requests and bugs."
nvidia_senior_software_engineer_jax_269b9a__line15,nvidia_senior_software_engineer_jax_269b9a,15,skills,0.2055,0.1298,0.1329,skills,"Proven technical foundation in CPU and GPU architectures, numeric libraries, modular software design."
nvidia_senior_software_engineer_jax_269b9a__line16,nvidia_senior_software_engineer_jax_269b9a,16,skills,0.442,0.4257,0.3427,skills,Highly motivated with excellent verbal and written communication skills.
nvidia_senior_software_engineer_jax_269b9a__line17,nvidia_senior_software_engineer_jax_269b9a,17,skills,0.4643,0.433,0.1645,skills,"Ability to work successfully with multi-functional teams, principles and architects. Coordinates effectively across organizational boundaries and geographies."
nvidia_senior_software_engineer_jax_269b9a__line19,nvidia_senior_software_engineer_jax_269b9a,19,skills,0.1594,0.1466,0.0903,skills,"Understanding of JAX, Autograd, tracing, code generation and DSL compilers and their design."
nvidia_senior_software_engineer_jax_269b9a__line20,nvidia_senior_software_engineer_jax_269b9a,20,skills,0.1895,0.1728,0.0601,skills,"Understanding of deep learning training in distributed contexts: multi-GPU, multi-node, synchronous vs asynchronous."
nvidia_senior_software_engineer_jax_269b9a__line21,nvidia_senior_software_engineer_jax_269b9a,21,experience,0.0382,0.1454,-0.0113,experience,"Background with software shipping cycles (dev, deploy, release, CI)."
nvidia_senior_software_engineer_jax_269b9a__line22,nvidia_senior_software_engineer_jax_269b9a,22,experience,0.2597,0.2452,0.0583,skills,Experience building distributed systems and services at large scale.
orient path_ Research Lead – Cognitive Modeling & Human-AI Systems__line23,orient path_ Research Lead – Cognitive Modeling & Human-AI Systems,23,mixed,0.293,0.3384,0.1061,experience,"Our client, an innovation-driven research organization operating at the intersection of AI, cognitive science, and wearable technologies, is seeking a Principal Investigator to lead its neuroscience and cognitive modeling direction."
orient path_ Research Lead – Cognitive Modeling & Human-AI Systems__line24,orient path_ Research Lead – Cognitive Modeling & Human-AI Systems,24,mixed,0.3837,0.2586,0.088,skills,"This role combines scientific leadership with hands-on research, focusing on the development of cognitive intelligence systems that transform multimodal wearable and behavioral data into structured models within a knowledge-grounded digital twin framework."
orient path_ Research Lead – Cognitive Modeling & Human-AI Systems__line25,orient path_ Research Lead – Cognitive Modeling & Human-AI Systems,25,mixed,0.2614,0.1145,0.0625,skills,"The selected candidate will define and advance the organization’s strategy in multimodal cognitive data fusion and Human-AI modeling, enabling real-time inference of cognitive states such as focus, engagement, and cognitive load. The work includes designing compact AI models capable of running locally on wearable or edge devices to interpret user states and deliver privacy-preserving adaptive feedback."
orient path_ Research Lead – Cognitive Modeling & Human-AI Systems__line27,orient path_ Research Lead – Cognitive Modeling & Human-AI Systems,27,mixed,0.2473,0.1439,0.1045,skills,"The ideal candidate bridges cognitive neuroscience and computational modeling, with strong expertise in AI-driven data analysis and experimental research."
orient path_ Research Lead – Cognitive Modeling & Human-AI Systems__line29,orient path_ Research Lead – Cognitive Modeling & Human-AI Systems,29,experience,0.1958,0.2146,0.0309,experience,Define and lead the research direction in neuroscience and neuropsychology
orient path_ Research Lead – Cognitive Modeling & Human-AI Systems__line30,orient path_ Research Lead – Cognitive Modeling & Human-AI Systems,30,mixed,0.1416,0.0379,0.0606,skills,"Develop multimodal data fusion models integrating physiological, behavioral, and contextual signals (e.g., EEG, heart rate, motion data)"
orient path_ Research Lead – Cognitive Modeling & Human-AI Systems__line31,orient path_ Research Lead – Cognitive Modeling & Human-AI Systems,31,experience,0.2355,0.2268,0.1036,skills,Design and conduct laboratory and field experiments to validate cognitive inference models
orient path_ Research Lead – Cognitive Modeling & Human-AI Systems__line32,orient path_ Research Lead – Cognitive Modeling & Human-AI Systems,32,mixed,0.1064,0.0886,0.0701,skills,"Contribute to the development of an Agentic Personalization Engine for adaptive, context-aware user feedback"
orient path_ Research Lead – Cognitive Modeling & Human-AI Systems__line33,orient path_ Research Lead – Cognitive Modeling & Human-AI Systems,33,mixed,0.2484,0.0867,0.0921,skills,"Guide integration of cognitive models into wearable and edge environments, balancing accuracy, interpretability, and energy efficiency"
orient path_ Research Lead – Cognitive Modeling & Human-AI Systems__line34,orient path_ Research Lead – Cognitive Modeling & Human-AI Systems,34,experience,0.2668,0.3291,0.1641,experience,"Supervise postdoctoral researchers, PhD candidates, and junior team members"
orient path_ Research Lead – Cognitive Modeling & Human-AI Systems__line35,orient path_ Research Lead – Cognitive Modeling & Human-AI Systems,35,mixed,0.3436,0.1791,0.0919,skills,"Collaborate closely with AI and engineering teams to ensure scalability, robustness, and ethical compliance"
orient path_ Research Lead – Cognitive Modeling & Human-AI Systems__line38,orient path_ Research Lead – Cognitive Modeling & Human-AI Systems,38,education,0.2975,0.2247,0.3193,education,"PhD in Cognitive Neuroscience, Experimental Psychology, Computational Cognitive Science, AI/ML, Data Science, or a closely related discipline"
orient path_ Research Lead – Cognitive Modeling & Human-AI Systems__line39,orient path_ Research Lead – Cognitive Modeling & Human-AI Systems,39,mixed,0.3748,0.3326,0.1517,skills,"Demonstrated expertise in neurocognitive, physiological, or multimodal behavioral data analysis"
orient path_ Research Lead – Cognitive Modeling & Human-AI Systems__line40,orient path_ Research Lead – Cognitive Modeling & Human-AI Systems,40,mixed,0.2943,0.2119,0.0974,skills,"Strong understanding of machine learning, statistical modeling, and/or computational cognitive modeling"
orient path_ Research Lead – Cognitive Modeling & Human-AI Systems__line41,orient path_ Research Lead – Cognitive Modeling & Human-AI Systems,41,experience,0.2831,0.2418,0.1436,skills,Proven experience designing and conducting human-subject experiments
orient path_ Research Lead – Cognitive Modeling & Human-AI Systems__line42,orient path_ Research Lead – Cognitive Modeling & Human-AI Systems,42,experience,0.0918,0.2435,0.1137,experience,Track record of publishing in high-impact journals or leading conferences
orient path_ Research Lead – Cognitive Modeling & Human-AI Systems__line43,orient path_ Research Lead – Cognitive Modeling & Human-AI Systems,43,mixed,0.4332,0.2393,0.1055,skills,Ability to translate cognitive theory into computational models
orient path_ Research Lead – Cognitive Modeling & Human-AI Systems__line45,orient path_ Research Lead – Cognitive Modeling & Human-AI Systems,45,mixed,0.3255,0.2577,0.2312,skills,"Experience working with wearable sensing technologies (EEG, ECG, smart rings, motion trackers, etc.)"
orient path_ Research Lead – Cognitive Modeling & Human-AI Systems__line46,orient path_ Research Lead – Cognitive Modeling & Human-AI Systems,46,mixed,0.2054,0.1677,0.0494,skills,Background in Human-AI Interaction or affective computing
orient path_ Research Lead – Cognitive Modeling & Human-AI Systems__line47,orient path_ Research Lead – Cognitive Modeling & Human-AI Systems,47,mixed,0.2259,0.1184,0.1127,skills,Familiarity with edge AI or real-time processing in resource-constrained environments
orient path_ Research Lead – Cognitive Modeling & Human-AI Systems__line48,orient path_ Research Lead – Cognitive Modeling & Human-AI Systems,48,mixed,0.1316,0.098,0.0903,skills,Experience developing data fusion frameworks or benchmarking systems
orient path_ Research Lead – Cognitive Modeling & Human-AI Systems__line49,orient path_ Research Lead – Cognitive Modeling & Human-AI Systems,49,mixed,0.1815,0.1502,0.1868,education,"Knowledge of privacy-preserving machine learning, dynamic consent mechanisms, and GDPR-compliant workflows"
orient path_ Research Lead – Cognitive Modeling & Human-AI Systems__line50,orient path_ Research Lead – Cognitive Modeling & Human-AI Systems,50,experience,0.2636,0.3911,0.1672,experience,Prior experience leading or coordinating research projects
postman_strategic_solutions_engineer_8b835a__line7,postman_strategic_solutions_engineer_8b835a,7,mixed,0.2639,0.266,0.1245,experience,"With so many organizations using Postman, we are looking for an exceptional Strategic Solutions Engineer to join our team & help us support the growth of our enterprise business. You will partner with our sales team to promote an API-first development culture, nurture customer relationships, and guide Postman users in leveraging our platform to build their APIs most effectively. Ideally, we are looking for someone who lives & breathes APIs, has experience in enterprise sales, is comfortable with JavaScript & is an expert Postman user already!"
postman_strategic_solutions_engineer_8b835a__line10,postman_strategic_solutions_engineer_8b835a,10,experience,0.2313,0.3617,0.0222,experience,Help drive enterprise sales by nurturing prospects & supporting Strategic & Enterprise customers
postman_strategic_solutions_engineer_8b835a__line11,postman_strategic_solutions_engineer_8b835a,11,experience,0.2542,0.3293,0.1972,experience,"Conduct discovery, qualification, technical demos, & proof of value workshops with prospective customers looking to embrace Postman for their API lifecycle"
postman_strategic_solutions_engineer_8b835a__line12,postman_strategic_solutions_engineer_8b835a,12,skills,0.169,0.1969,0.0236,experience,Handle Postman technical questions or objections & provide solutions or workarounds to address customer needs
postman_strategic_solutions_engineer_8b835a__line13,postman_strategic_solutions_engineer_8b835a,13,skills,0.166,0.2162,0.0759,experience,Understand deeply our customer workflows today & how they can adopt API-first development best practices
postman_strategic_solutions_engineer_8b835a__line16,postman_strategic_solutions_engineer_8b835a,16,skills,0.3422,0.398,0.256,experience,"Create proof of concept integrations, tooling, & workflows as needed to support prospective customers"
postman_strategic_solutions_engineer_8b835a__line17,postman_strategic_solutions_engineer_8b835a,17,skills,0.1319,0.1844,0.1002,experience,Maintain & develop customer sandbox environments & best practices for working with the product
postman_strategic_solutions_engineer_8b835a__line20,postman_strategic_solutions_engineer_8b835a,20,experience,0.3253,0.4327,0.2317,experience,10+ years of enterprise sales/solutions engineering experience
postman_strategic_solutions_engineer_8b835a__line21,postman_strategic_solutions_engineer_8b835a,21,experience,0.3274,0.3705,0.1995,experience,6+ years of software development experience
postman_strategic_solutions_engineer_8b835a__line22,postman_strategic_solutions_engineer_8b835a,22,experience,0.1956,0.1339,0.0226,skills,6+ API’s and Data platforms experience
postman_strategic_solutions_engineer_8b835a__line23,postman_strategic_solutions_engineer_8b835a,23,education,0.3138,0.3721,0.5367,education,"Bachelor's degree in Computer Science, a related field, or relevant work experience"
postman_strategic_solutions_engineer_8b835a__line25,postman_strategic_solutions_engineer_8b835a,25,skills,0.2449,0.2091,-0.0414,skills,Loves teamwork & collaboration in a fast-paced environment
postman_strategic_solutions_engineer_8b835a__line26,postman_strategic_solutions_engineer_8b835a,26,experience,0.388,0.415,0.2504,experience,"Customer-facing experience & comfortable engaging all levels of technologists, including individual developers, QA, product, & engineering leaders"
postman_strategic_solutions_engineer_8b835a__line27,postman_strategic_solutions_engineer_8b835a,27,experience,0.2302,0.4187,0.074,experience,Experience engaging senior management & executive audiences to convey Postman's value proposition
postman_strategic_solutions_engineer_8b835a__line28,postman_strategic_solutions_engineer_8b835a,28,skills,0.2265,0.3256,0.0456,experience,"Capable of forging deep, long-lasting relationships with Strategic customers"
postman_strategic_solutions_engineer_8b835a__line29,postman_strategic_solutions_engineer_8b835a,29,skills,0.1584,0.2053,0.0508,experience,"Strong understanding of APIs, & experience with producing & consuming APIs across different domains"
postman_strategic_solutions_engineer_8b835a__line30,postman_strategic_solutions_engineer_8b835a,30,skills,0.2135,0.2824,0.0639,experience,Strong understanding of modern development methodologies & DevOps with an appreciation of the software development life cycle
postman_strategic_solutions_engineer_8b835a__line31,postman_strategic_solutions_engineer_8b835a,31,skills,0.1038,0.1635,0.0419,experience,Comfortable with the enterprise SaaS sales process & common security concerns of cloud services
postman_strategic_solutions_engineer_8b835a__line32,postman_strategic_solutions_engineer_8b835a,32,experience,0.3574,0.4721,0.227,experience,"Experience executing enterprise sales strategies & sales methodologies like MEDDIC, Challenger Sale, Command of the Message, etc."
postman_strategic_solutions_engineer_8b835a__line33,postman_strategic_solutions_engineer_8b835a,33,skills,0.352,0.2679,0.0039,skills,Excellent listener who seeks to understand what a customer is trying to achieve rather than pre-supposing solutions
postman_strategic_solutions_engineer_8b835a__line34,postman_strategic_solutions_engineer_8b835a,34,skills,0.3181,0.2467,0.1637,skills,"Familiar with typical developer tooling: IDEs, Git, CI/CD, monitoring services, microservices, containers, cloud computing services, etc."
postman_strategic_solutions_engineer_8b835a__line35,postman_strategic_solutions_engineer_8b835a,35,skills,0.3409,0.2902,0.1334,skills,"Fast learner, excited & willing to learn new technology on an ongoing basis"
postman_strategic_solutions_engineer_8b835a__line36,postman_strategic_solutions_engineer_8b835a,36,skills,0.4566,0.3615,0.319,skills,"Excellent communication skills (presentation, verbal & written)"
revecore_senior_director_ai_systems_be600f__line13,revecore_senior_director_ai_systems_be600f,13,experience,0.2723,0.2735,0.0293,experience,"Role Overview:  The Senior Director, AI Systems will serve as the strategic and technical cornerstone of our Core AI Agentic Development Team. This leadership role is responsible for overseeing all AI development in production and ensuring that our multi-agent systems deliver tangible value in optimizing healthcare revenue lifecycles. The Senior Director will partner closely with the product management team to shape the AI roadmap, prioritize initiatives, and determine the most appropriate AI technologies and agent architectures for specific business challenges and opportunities."
revecore_senior_director_ai_systems_be600f__line14,revecore_senior_director_ai_systems_be600f,14,experience,0.3619,0.4057,0.1422,experience,Responsibilities:
revecore_senior_director_ai_systems_be600f__line15,revecore_senior_director_ai_systems_be600f,15,mixed,0.1393,0.1318,0.0279,skills,"Define and drive the enterprise AI strategy, aligning multi-agent system development with business objectives to optimize healthcare revenue cycle performance."
revecore_senior_director_ai_systems_be600f__line16,revecore_senior_director_ai_systems_be600f,16,mixed,0.2306,0.2469,0.1157,experience,"Lead architecture decisions for large-scale, production-grade agentic systems, including multi-agent orchestration, oracle frameworks, and enterprise system integration."
revecore_senior_director_ai_systems_be600f__line17,revecore_senior_director_ai_systems_be600f,17,mixed,0.3392,0.2667,0.037,skills,"Partner with product leadership to shape the AI roadmap, prioritize initiatives, and select the most effective technologies and approaches for complex business challenges."
revecore_senior_director_ai_systems_be600f__line18,revecore_senior_director_ai_systems_be600f,18,mixed,0.3371,0.2145,0.2517,skills,"Establish and enforce governance, compliance, and guardrail frameworks to ensure safe, auditable, and regulatory-compliant AI system behavior (e.g., HIPAA alignment)."
revecore_senior_director_ai_systems_be600f__line19,revecore_senior_director_ai_systems_be600f,19,experience,0.2858,0.2001,0.0948,skills,"Oversee end-to-end delivery and performance of AI systems in production, defining KPIs and monitoring ROI, reliability, and operational impact."
revecore_senior_director_ai_systems_be600f__line20,revecore_senior_director_ai_systems_be600f,20,experience,0.397,0.2154,0.1377,skills,"Build, scale, and lead high-performing AI engineering teams, including budget management, resource planning, and organizational development."
revecore_senior_director_ai_systems_be600f__line21,revecore_senior_director_ai_systems_be600f,21,experience,0.4177,0.3329,0.1287,skills,"Provide cross-functional leadership across engineering, product, and operations to translate business needs into scalable AI architectures and solutions."
revecore_senior_director_ai_systems_be600f__line22,revecore_senior_director_ai_systems_be600f,22,mixed,0.3994,0.3053,0.1842,skills,"Required Experience and Skills  Candidates must have a substantial background in leading AI development teams and successfully delivering complex, agentic AI systems into production environments at scale. This role requires a deep strategic understanding of the current AI landscape, specifically focusing on agent orchestration, governance, and system integration."
revecore_senior_director_ai_systems_be600f__line24,revecore_senior_director_ai_systems_be600f,24,mixed,0.3439,0.2173,0.1178,skills,"Strategic Agent Architecture:  Proven ability to evaluate and select the right architectures for complex problems, particularly focusing on multi-agent orchestration,  oracle agents , and the integration of  voice AI  and  computer use  capabilities to drive existing enterprise systems."
revecore_senior_director_ai_systems_be600f__line25,revecore_senior_director_ai_systems_be600f,25,skills,0.3512,0.2171,0.2428,skills,"Governance & Compliance:  Deep expertise in establishing  agent governance  frameworks and robust  guardrails . The candidate must ensure that autonomous systems operate safely, predictably, and in compliance with strict industry regulations."
revecore_senior_director_ai_systems_be600f__line26,revecore_senior_director_ai_systems_be600f,26,skills,0.4228,0.3967,0.1066,skills,"Cross-Functional Leadership:  Exceptional collaboration skills, particularly in working alongside product teams to translate business needs into technical strategies and providing authoritative guidance on technology selection."
revecore_senior_director_ai_systems_be600f__line27,revecore_senior_director_ai_systems_be600f,27,experience,0.3099,0.2516,0.1216,skills,"Operational Excellence:  Proven capability in managing engineering budgets, scaling technical teams, and understanding the operational metrics required to monitor the ROI, performance, and reliability of production AI systems."
revecore_senior_director_ai_systems_be600f__line28,revecore_senior_director_ai_systems_be600f,28,mixed,0.3042,0.3109,0.2289,experience,"Preferred Qualifications  Extensive experience within the healthcare revenue lifecycle sector is highly sought after. A deep comprehension of healthcare provider workflows, accounts receivable optimization, and revenue cycle management—combined with knowledge of healthcare compliance (e.g., HIPAA)—will enable the Senior Director to drive highly targeted and effective AI strategies that directly impact the bottom line of healthcare organizations."
skillvue_people_scientist__line3,skillvue_people_scientist,3,mixed,0.2394,0.2587,0.0355,experience,### The role
skillvue_people_scientist__line4,skillvue_people_scientist,4,skills,0.463,0.4204,0.2762,skills,"We are looking for a truly passionate individual who is eager to redefine how skills are analyzed, experiment with new ideas, and make a meaningful difference. A deep understanding of psychometrics is essential for success in this role. Your expertise will be crucial in validating and delivering assessments, ensuring our solutions are tailored to meet our customers' needs."
skillvue_people_scientist__line6,skillvue_people_scientist,6,skills,0.3015,0.2903,0.2145,skills,"*   Define, create, and validate customized assessments for our customers and our assessment platform."
skillvue_people_scientist__line7,skillvue_people_scientist,7,experience,0.3109,0.3322,0.198,experience,*   Understand customer needs and translate them into the onboarding process (Project Management).
skillvue_people_scientist__line8,skillvue_people_scientist,8,skills,0.2736,0.3278,0.1807,experience,*   Create reports and dashboards for our clients based on the assessments they run.
skillvue_people_scientist__line9,skillvue_people_scientist,9,skills,0.1288,0.2493,-0.0347,experience,*   Collect and analyze customer feedback.
skillvue_people_scientist__line10,skillvue_people_scientist,10,experience,0.2269,0.3368,0.155,experience,*   Build and maintain strong relationships with clients to foster satisfaction and loyalty.
skillvue_people_scientist__line13,skillvue_people_scientist,13,education,0.2388,0.3124,0.3909,education,*   Degree in Psychology.
skillvue_people_scientist__line14,skillvue_people_scientist,14,experience,0.3088,0.4251,0.3635,experience,*   At least 3 years of experience in Psychometrics.
skillvue_people_scientist__line15,skillvue_people_scientist,15,skills,0.3479,0.2715,0.3051,skills,*   Fluent knowledge of Italian and English language.
skillvue_people_scientist__line16,skillvue_people_scientist,16,skills,0.058,0.1228,-0.0502,experience,*   Orientation to detail: you don't miss even the smallest piece of data.
skillvue_people_scientist__line17,skillvue_people_scientist,17,skills,0.5632,0.3875,0.2555,skills,*   Strong communication skills: you are able to explain complex ideas clearly and empathetically to both technical and non-technical audiences.
smartsheet_senior_people_operations_generalist_c0b593__line3,smartsheet_senior_people_operations_generalist_c0b593,3,mixed,0.2506,0.3627,0.1689,experience,"We're looking for a Senior People Operations Generalist to provide important support for the People Operations team within Smartsheet People & Culture. This role will lead projects related to various HR processes within systems such as Workday, Fresh Service, and Smartsheet. You are a self-starter with a ""fix and inform"" mindset, a keen eye for process automation, and a history of providing a premium employee experience. The ideal candidate will have a history of enabling People systems that are scalable and drive workforce effectiveness while delivering an engaging, digital-first employee experience. You will be part of the People Operations & Technology team and will report directly to the Director, People Operations."
smartsheet_senior_people_operations_generalist_c0b593__line5,smartsheet_senior_people_operations_generalist_c0b593,5,experience,0.1993,0.3512,0.1557,experience,"Coordinate employee life cycle processes, including onboarding, personnel file management, employee inquiries, and offboarding"
smartsheet_senior_people_operations_generalist_c0b593__line6,smartsheet_senior_people_operations_generalist_c0b593,6,experience,0.2421,0.3508,0.0233,experience,Lead process improvement projects that will directly impact processes and events within the People Operations team
smartsheet_senior_people_operations_generalist_c0b593__line7,smartsheet_senior_people_operations_generalist_c0b593,7,experience,0.1096,0.2518,0.1118,experience,"Serve as a Tier 2 escalation point to ensure employee inquiries related to HR, Compensation, Payroll, Benefits, etc. are answered promptly and correctly via FreshService ticketing system"
smartsheet_senior_people_operations_generalist_c0b593__line8,smartsheet_senior_people_operations_generalist_c0b593,8,experience,0.2207,0.2361,0.2338,experience,"Provide support on compliance items such as US Immigration, Audits, i9 verifications, and more"
smartsheet_senior_people_operations_generalist_c0b593__line10,smartsheet_senior_people_operations_generalist_c0b593,10,experience,0.2739,0.2943,0.0691,experience,"Partner with the People Technology team to improve the Workday infrastructure, automate processes, implement web-based self-service features, and minimize administrative bottlenecks"
smartsheet_senior_people_operations_generalist_c0b593__line12,smartsheet_senior_people_operations_generalist_c0b593,12,experience,0.1479,0.1978,0.056,experience,Build and maintain reports within Workday and Smartsheet for the People & Culture team
smartsheet_senior_people_operations_generalist_c0b593__line13,smartsheet_senior_people_operations_generalist_c0b593,13,experience,0.1004,0.1813,0.0577,experience,Refine our audit procedures including proper data reconciliations and essential control documentation
smartsheet_senior_people_operations_generalist_c0b593__line14,smartsheet_senior_people_operations_generalist_c0b593,14,experience,0.057,0.1133,0.0379,experience,"Assist with Workday Testing (Business Process Updates, Workday Releases, etc.)"
smartsheet_senior_people_operations_generalist_c0b593__line17,smartsheet_senior_people_operations_generalist_c0b593,17,experience,0.2513,0.4528,0.2912,experience,5+ years of related experience in HR operations or employee service center
smartsheet_senior_people_operations_generalist_c0b593__line18,smartsheet_senior_people_operations_generalist_c0b593,18,experience,0.2987,0.3711,0.2301,experience,1+ years of experience managing or leading team HR projects
smartsheet_senior_people_operations_generalist_c0b593__line19,smartsheet_senior_people_operations_generalist_c0b593,19,skills,0.5162,0.4387,0.3588,skills,"Excellent communication, interpersonal, and writing skills with the ability to explain technical processes to non-technical end users"
smartsheet_senior_people_operations_generalist_c0b593__line20,smartsheet_senior_people_operations_generalist_c0b593,20,skills,0.2568,0.2554,-0.0348,skills,Strong attention to detail
smartsheet_senior_people_operations_generalist_c0b593__line21,smartsheet_senior_people_operations_generalist_c0b593,21,skills,0.1841,0.131,0.0291,skills,Acute understanding of confidentiality and access to sensitive information
smartsheet_senior_people_operations_generalist_c0b593__line22,smartsheet_senior_people_operations_generalist_c0b593,22,skills,0.465,0.3389,0.1226,skills,"Ability to work independently, manage shifting priorities, demonstrate good personal judgment"
