jd_id,cv,prompt,run_id,source,model,temperature,skills,role_relevance,domain_relevance,education,holistic,confident,holistic_score,fit_score_100,skill_score,role_score,domain_score,edu_score,human_holistic_label,latency_s,prompt_tokens,output_tokens,total_tokens,error
nvidia_senior_software_engineer_jax_269b9a,cv_hr,L2_P0,3,engineer_extra,gemini-3.1-flash-lite-preview,1.0,NO,DIFFERENT,RELATED,YES,NO FIT,True,0,19.0,0.0,0.0,0.5,1.0,,18.21,2448,35,2483,
tines_senior_software_engineer_full_stack_735b5d,cv_hr,L2_P0,1,engineer_extra,gemini-3.1-flash-lite-preview,1.0,NO,DIFFERENT,RELATED,YES,NO FIT,True,0,19.0,0.0,0.0,0.5,1.0,,1.48,3508,35,3543,
tines_senior_software_engineer_full_stack_735b5d,cv_hr,L2_P0,2,engineer_extra,gemini-3.1-flash-lite-preview,1.0,NO,DIFFERENT,RELATED,YES,NO FIT,True,0,19.0,0.0,0.0,0.5,1.0,,11.4,3508,35,3543,
tines_senior_software_engineer_full_stack_735b5d,cv_hr,L2_P0,3,engineer_extra,gemini-3.1-flash-lite-preview,1.0,NO,DIFFERENT,RELATED,YES,NO FIT,True,0,19.0,0.0,0.0,0.5,1.0,,2.15,3508,35,3543,
TheHiveCareers_Technical Architect,cv_hr,L2_P0,1,engineer_extra,gemini-3.1-flash-lite-preview,1.0,NO,DIFFERENT,RELATED,NO,NO FIT,True,0,9.0,0.0,0.0,0.5,0.0,,16.81,2138,35,2173,
TheHiveCareers_Technical Architect,cv_hr,L2_P0,2,engineer_extra,gemini-3.1-flash-lite-preview,1.0,NO,DIFFERENT,RELATED,NO,NO FIT,True,0,9.0,0.0,0.0,0.5,0.0,,9.09,2138,35,2173,
TheHiveCareers_Technical Architect,cv_hr,L2_P0,3,engineer_extra,gemini-3.1-flash-lite-preview,1.0,NO,DIFFERENT,RELATED,NO,NO FIT,True,0,9.0,0.0,0.0,0.5,0.0,,17.31,2138,35,2173,
utopia_Technical Architect,cv_hr,L2_P0,1,engineer_extra,gemini-3.1-flash-lite-preview,1.0,NO,DIFFERENT,UNRELATED,NO,NO FIT,True,0,0.0,0.0,0.0,0.0,0.0,,12.46,2797,36,2833,
utopia_Technical Architect,cv_hr,L2_P0,2,engineer_extra,gemini-3.1-flash-lite-preview,1.0,NO,DIFFERENT,UNRELATED,NO,NO FIT,True,0,0.0,0.0,0.0,0.0,0.0,,2.29,2797,36,2833,
utopia_Technical Architect,cv_hr,L2_P0,3,engineer_extra,gemini-3.1-flash-lite-preview,1.0,NO,DIFFERENT,UNRELATED,NO,NO FIT,True,0,0.0,0.0,0.0,0.0,0.0,,11.59,2797,36,2833,
orient path_ Research Lead – Cognitive Modeling & Human-AI Systems,cv_hr,L2_P0,1,engineer_extra,gemini-3.1-flash-lite-preview,1.0,NO,DIFFERENT,UNRELATED,NO,NO FIT,True,0,0.0,0.0,0.0,0.0,0.0,,28.33,2662,36,2698,
orient path_ Research Lead – Cognitive Modeling & Human-AI Systems,cv_hr,L2_P0,2,engineer_extra,gemini-3.1-flash-lite-preview,1.0,NO,DIFFERENT,UNRELATED,NO,NO FIT,True,0,0.0,0.0,0.0,0.0,0.0,,5.64,2662,36,2698,
orient path_ Research Lead – Cognitive Modeling & Human-AI Systems,cv_hr,L2_P0,3,engineer_extra,gemini-3.1-flash-lite-preview,1.0,NO,DIFFERENT,UNRELATED,NO,NO FIT,True,0,0.0,0.0,0.0,0.0,0.0,,0.86,2662,36,2698,
hubspot_principal_software_engineer_customer_journey_c3fa8a,cv_hr,L2_P0,1,engineer_extra,gemini-3.1-flash-lite-preview,1.0,NO,DIFFERENT,RELATED,YES,NO FIT,True,0,19.0,0.0,0.0,0.5,1.0,,4.39,3147,35,3182,
hubspot_principal_software_engineer_customer_journey_c3fa8a,cv_hr,L2_P0,2,engineer_extra,gemini-3.1-flash-lite-preview,1.0,NO,DIFFERENT,RELATED,YES,NO FIT,True,0,19.0,0.0,0.0,0.5,1.0,,5.0,3147,35,3182,
hubspot_principal_software_engineer_customer_journey_c3fa8a,cv_hr,L2_P0,3,engineer_extra,gemini-3.1-flash-lite-preview,1.0,NO,DIFFERENT,RELATED,YES,NO FIT,True,0,19.0,0.0,0.0,0.5,1.0,,1.62,3147,35,3182,
Klaviyo_Senior_Solution_Architect,cv_hr,L2_P0,1,engineer_extra,gemini-3.1-flash-lite-preview,1.0,NO,DIFFERENT,RELATED,YES,WEAK,True,1,19.0,0.0,0.0,0.5,1.0,,4.4,3041,35,3076,
Klaviyo_Senior_Solution_Architect,cv_hr,L2_P0,2,engineer_extra,gemini-3.1-flash-lite-preview,1.0,NO,DIFFERENT,RELATED,YES,WEAK,True,1,19.0,0.0,0.0,0.5,1.0,,16.96,3041,35,3076,
Klaviyo_Senior_Solution_Architect,cv_hr,L2_P0,3,engineer_extra,gemini-3.1-flash-lite-preview,1.0,NO,DIFFERENT,UNRELATED,YES,NO FIT,True,0,10.0,0.0,0.0,0.0,1.0,,3.41,3041,36,3077,
fivetran_senior_solution_architect_enterprise_1ce484,cv_hr,L2_P0,1,engineer_extra,gemini-3.1-flash-lite-preview,1.0,NO,DIFFERENT,RELATED,YES,NO FIT,True,0,19.0,0.0,0.0,0.5,1.0,,4.14,3905,35,3940,
fivetran_senior_solution_architect_enterprise_1ce484,cv_hr,L2_P0,2,engineer_extra,gemini-3.1-flash-lite-preview,1.0,NO,DIFFERENT,RELATED,YES,NO FIT,True,0,19.0,0.0,0.0,0.5,1.0,,7.16,3905,35,3940,
fivetran_senior_solution_architect_enterprise_1ce484,cv_hr,L2_P0,3,engineer_extra,gemini-3.1-flash-lite-preview,1.0,NO,DIFFERENT,RELATED,YES,NO FIT,True,0,19.0,0.0,0.0,0.5,1.0,,1.14,3905,35,3940,
postman_strategic_solutions_engineer_8b835a,cv_hr,L2_P0,1,engineer_extra,gemini-3.1-flash-lite-preview,1.0,NO,DIFFERENT,RELATED,YES,WEAK,True,1,19.0,0.0,0.0,0.5,1.0,,7.42,3120,35,3155,
postman_strategic_solutions_engineer_8b835a,cv_hr,L2_P0,2,engineer_extra,gemini-3.1-flash-lite-preview,1.0,NO,DIFFERENT,RELATED,YES,WEAK,True,1,19.0,0.0,0.0,0.5,1.0,,17.69,3120,35,3155,
postman_strategic_solutions_engineer_8b835a,cv_hr,L2_P0,3,engineer_extra,gemini-3.1-flash-lite-preview,1.0,NO,DIFFERENT,RELATED,YES,NO FIT,True,0,19.0,0.0,0.0,0.5,1.0,,17.0,3120,35,3155,
wizeline_senior_net_software_engineer_5423a8,cv_hr,L2_P0,1,engineer_extra,gemini-3.1-flash-lite-preview,1.0,NO,DIFFERENT,RELATED,YES,NO FIT,True,0,19.0,0.0,0.0,0.5,1.0,,18.19,2587,35,2622,
wizeline_senior_net_software_engineer_5423a8,cv_hr,L2_P0,2,engineer_extra,gemini-3.1-flash-lite-preview,1.0,NO,DIFFERENT,RELATED,YES,NO FIT,True,0,19.0,0.0,0.0,0.5,1.0,,28.06,2587,35,2622,
wizeline_senior_net_software_engineer_5423a8,cv_hr,L2_P0,3,engineer_extra,gemini-3.1-flash-lite-preview,1.0,NO,DIFFERENT,RELATED,YES,NO FIT,True,0,19.0,0.0,0.0,0.5,1.0,,40.75,2587,35,2622,
zs_business_technology_solutions_associate_consultant_5a0be3,cv_hr,L2_P0,1,engineer_extra,gemini-3.1-flash-lite-preview,1.0,NO,DIFFERENT,RELATED,YES,WEAK,True,1,19.0,0.0,0.0,0.5,1.0,,11.64,2819,35,2854,
zs_business_technology_solutions_associate_consultant_5a0be3,cv_hr,L2_P0,2,engineer_extra,gemini-3.1-flash-lite-preview,1.0,NO,DIFFERENT,RELATED,YES,WEAK,True,1,19.0,0.0,0.0,0.5,1.0,,16.85,2819,35,2854,
zs_business_technology_solutions_associate_consultant_5a0be3,cv_hr,L2_P0,3,engineer_extra,gemini-3.1-flash-lite-preview,1.0,NO,DIFFERENT,RELATED,PARTIAL,WEAK,True,1,14.0,0.0,0.0,0.5,0.5,,146.9,2819,36,2855,
infor_consultant_senior_warehouse_management_systems_5a3616,cv_hr,L2_P0,1,engineer_extra,gemini-3.1-flash-lite-preview,1.0,NO,DIFFERENT,UNRELATED,YES,NO FIT,True,0,10.0,0.0,0.0,0.0,1.0,,1.37,2773,36,2809,
infor_consultant_senior_warehouse_management_systems_5a3616,cv_hr,L2_P0,2,engineer_extra,gemini-3.1-flash-lite-preview,1.0,NO,DIFFERENT,UNRELATED,YES,NO FIT,True,0,10.0,0.0,0.0,0.0,1.0,,31.33,2773,36,2809,
infor_consultant_senior_warehouse_management_systems_5a3616,cv_hr,L2_P0,3,engineer_extra,gemini-3.1-flash-lite-preview,1.0,NO,DIFFERENT,UNRELATED,YES,NO FIT,True,0,10.0,0.0,0.0,0.0,1.0,,13.74,2773,36,2809,
epam_systems_solution_architect_3d03a4,cv_hr,L2_P0,1,engineer_extra,gemini-3.1-flash-lite-preview,1.0,NO,DIFFERENT,RELATED,YES,NO FIT,True,0,19.0,0.0,0.0,0.5,1.0,,0.73,2671,35,2706,
epam_systems_solution_architect_3d03a4,cv_hr,L2_P0,2,engineer_extra,gemini-3.1-flash-lite-preview,1.0,NO,DIFFERENT,UNRELATED,YES,NO FIT,True,0,10.0,0.0,0.0,0.0,1.0,,38.78,2671,36,2707,
epam_systems_solution_architect_3d03a4,cv_hr,L2_P0,3,engineer_extra,gemini-3.1-flash-lite-preview,1.0,NO,DIFFERENT,UNRELATED,YES,NO FIT,True,0,10.0,0.0,0.0,0.0,1.0,,14.25,2671,36,2707,
air_aps_Software Architect,cv_hr,L2_P0,1,engineer_extra,gemini-3.1-flash-lite-preview,1.0,NO,DIFFERENT,RELATED,YES,NO FIT,True,0,19.0,0.0,0.0,0.5,1.0,,47.15,2888,35,2923,
air_aps_Software Architect,cv_hr,L2_P0,2,engineer_extra,gemini-3.1-flash-lite-preview,1.0,NO,DIFFERENT,RELATED,YES,NO FIT,True,0,19.0,0.0,0.0,0.5,1.0,,6.7,2888,35,2923,
air_aps_Software Architect,cv_hr,L2_P0,3,engineer_extra,gemini-3.1-flash-lite-preview,1.0,NO,DIFFERENT,RELATED,YES,NO FIT,True,0,19.0,0.0,0.0,0.5,1.0,,4.65,2888,35,2923,
HP Software_Business Solution Architect,cv_hr,L2_P0,1,engineer_extra,gemini-3.1-flash-lite-preview,1.0,NO,DIFFERENT,UNRELATED,YES,NO FIT,True,0,10.0,0.0,0.0,0.0,1.0,,8.33,2979,36,3015,
HP Software_Business Solution Architect,cv_hr,L2_P0,2,engineer_extra,gemini-3.1-flash-lite-preview,1.0,NO,DIFFERENT,UNRELATED,YES,NO FIT,True,0,10.0,0.0,0.0,0.0,1.0,,7.23,2979,36,3015,
HP Software_Business Solution Architect,cv_hr,L2_P0,3,engineer_extra,gemini-3.1-flash-lite-preview,1.0,NO,DIFFERENT,UNRELATED,YES,NO FIT,True,0,10.0,0.0,0.0,0.0,1.0,,16.94,2979,36,3015,
chime_software_engineer_mypay_73eb57,cv_hr,L2_P0,1,engineer_extra,gemini-3.1-flash-lite-preview,1.0,NO,DIFFERENT,RELATED,YES,NO FIT,True,0,19.0,0.0,0.0,0.5,1.0,,1.25,3310,35,3345,
chime_software_engineer_mypay_73eb57,cv_hr,L2_P0,2,engineer_extra,gemini-3.1-flash-lite-preview,1.0,NO,DIFFERENT,RELATED,YES,NO FIT,True,0,19.0,0.0,0.0,0.5,1.0,,0.89,3310,35,3345,
chime_software_engineer_mypay_73eb57,cv_hr,L2_P0,3,engineer_extra,gemini-3.1-flash-lite-preview,1.0,NO,DIFFERENT,RELATED,YES,NO FIT,True,0,19.0,0.0,0.0,0.5,1.0,,7.56,3310,35,3345,
the_hartford_senior_data_architect_ac30d9,cv_hr,L2_P0,1,engineer_extra,gemini-3.1-flash-lite-preview,1.0,NO,DIFFERENT,UNRELATED,YES,NO FIT,True,0,10.0,0.0,0.0,0.0,1.0,,7.69,2519,36,2555,
the_hartford_senior_data_architect_ac30d9,cv_hr,L2_P0,2,engineer_extra,gemini-3.1-flash-lite-preview,1.0,NO,DIFFERENT,UNRELATED,YES,NO FIT,True,0,10.0,0.0,0.0,0.0,1.0,,0.7,2519,36,2555,
the_hartford_senior_data_architect_ac30d9,cv_hr,L2_P0,3,engineer_extra,gemini-3.1-flash-lite-preview,1.0,NO,DIFFERENT,UNRELATED,YES,NO FIT,True,0,10.0,0.0,0.0,0.0,1.0,,10.75,2519,36,2555,
SKM Group_ai_solution_architech,cv_hr,L2_P0,1,engineer_extra,gemini-3.1-flash-lite-preview,1.0,NO,DIFFERENT,UNRELATED,YES,NO FIT,True,0,10.0,0.0,0.0,0.0,1.0,,20.73,2314,36,2350,
SKM Group_ai_solution_architech,cv_hr,L2_P0,2,engineer_extra,gemini-3.1-flash-lite-preview,1.0,NO,DIFFERENT,UNRELATED,YES,NO FIT,True,0,10.0,0.0,0.0,0.0,1.0,,37.42,2314,36,2350,
SKM Group_ai_solution_architech,cv_hr,L2_P0,3,engineer_extra,gemini-3.1-flash-lite-preview,1.0,NO,DIFFERENT,UNRELATED,YES,NO FIT,True,0,10.0,0.0,0.0,0.0,1.0,,1.27,2314,36,2350,
ecolab_business_development_representative_digital_soft_c1ea4b,cv_hr,L2_P0,1,engineer_extra,gemini-3.1-flash-lite-preview,1.0,NO,DIFFERENT,UNRELATED,YES,NO FIT,True,0,10.0,0.0,0.0,0.0,1.0,,29.54,2934,36,2970,
ecolab_business_development_representative_digital_soft_c1ea4b,cv_hr,L2_P0,2,engineer_extra,gemini-3.1-flash-lite-preview,1.0,NO,DIFFERENT,UNRELATED,YES,NO FIT,True,0,10.0,0.0,0.0,0.0,1.0,,14.49,2934,36,2970,
ecolab_business_development_representative_digital_soft_c1ea4b,cv_hr,L2_P0,3,engineer_extra,gemini-3.1-flash-lite-preview,1.0,NO,DIFFERENT,UNRELATED,YES,NO FIT,True,0,10.0,0.0,0.0,0.0,1.0,,0.74,2934,36,2970,
ecs_web_software_developer_5c342c,cv_hr,L2_P0,1,engineer_extra,gemini-3.1-flash-lite-preview,1.0,NO,DIFFERENT,UNRELATED,YES,NO FIT,True,0,10.0,0.0,0.0,0.0,1.0,,74.51,2159,36,2195,
ecs_web_software_developer_5c342c,cv_hr,L2_P0,2,engineer_extra,gemini-3.1-flash-lite-preview,1.0,NO,DIFFERENT,UNRELATED,YES,NO FIT,True,0,10.0,0.0,0.0,0.0,1.0,,13.62,2159,36,2195,
ecs_web_software_developer_5c342c,cv_hr,L2_P0,3,engineer_extra,gemini-3.1-flash-lite-preview,1.0,NO,DIFFERENT,UNRELATED,YES,NO FIT,True,0,10.0,0.0,0.0,0.0,1.0,,14.18,2159,36,2195,
Micro:bit Educational Foundation People and Culture Manager,cv_hr,L2_P0,1,hr_extra,gemini-3.1-flash-lite-preview,1.0,YES,SAME,RELATED,PARTIAL,STRONG,True,3,86.0,1.0,1.0,0.5,0.5,,2.64,3178,35,3213,
Micro:bit Educational Foundation People and Culture Manager,cv_hr,L2_P0,2,hr_extra,gemini-3.1-flash-lite-preview,1.0,YES,SAME,RELATED,PARTIAL,STRONG,True,3,86.0,1.0,1.0,0.5,0.5,,1.48,3178,35,3213,
Micro:bit Educational Foundation People and Culture Manager,cv_hr,L2_P0,3,hr_extra,gemini-3.1-flash-lite-preview,1.0,YES,SAME,RELATED,PARTIAL,STRONG,True,3,86.0,1.0,1.0,0.5,0.5,,17.31,3178,35,3213,
Natuvion_Senior_People_Strategy_Excellence_Manager_mwd,cv_hr,L2_P0,1,hr_extra,gemini-3.1-flash-lite-preview,1.0,YES,SAME,RELATED,YES,STRONG,True,3,91.0,1.0,1.0,0.5,1.0,,28.67,3919,34,3953,
Natuvion_Senior_People_Strategy_Excellence_Manager_mwd,cv_hr,L2_P0,2,hr_extra,gemini-3.1-flash-lite-preview,1.0,YES,SIMILAR,RELATED,YES,STRONG,True,3,86.2,1.0,0.6,0.5,1.0,,6.69,3919,35,3954,
Natuvion_Senior_People_Strategy_Excellence_Manager_mwd,cv_hr,L2_P0,3,hr_extra,gemini-3.1-flash-lite-preview,1.0,YES,SAME,RELATED,YES,STRONG,True,3,91.0,1.0,1.0,0.5,1.0,,23.47,3919,34,3953,
fortis_games_senior_manager_people_experience_74a6fe,cv_hr,L2_P0,1,hr_extra,gemini-3.1-flash-lite-preview,1.0,YES,SIMILAR,RELATED,YES,STRONG,True,3,86.2,1.0,0.6,0.5,1.0,,12.36,2795,35,2830,
fortis_games_senior_manager_people_experience_74a6fe,cv_hr,L2_P0,2,hr_extra,gemini-3.1-flash-lite-preview,1.0,YES,SIMILAR,RELATED,YES,STRONG,True,3,86.2,1.0,0.6,0.5,1.0,,6.57,2795,35,2830,
fortis_games_senior_manager_people_experience_74a6fe,cv_hr,L2_P0,3,hr_extra,gemini-3.1-flash-lite-preview,1.0,YES,SIMILAR,RELATED,YES,STRONG,True,3,86.2,1.0,0.6,0.5,1.0,,120.71,2795,35,2830,
spectrum_one_people_operations_associate_bdd6be,cv_hr,L2_P0,1,hr_extra,gemini-3.1-flash-lite-preview,1.0,PARTIAL,DIFFERENT,RELATED,YES,WEAK,True,1,49.0,0.5,0.0,0.5,1.0,,64.11,3558,36,3594,
spectrum_one_people_operations_associate_bdd6be,cv_hr,L2_P0,2,hr_extra,gemini-3.1-flash-lite-preview,1.0,PARTIAL,SIMILAR,RELATED,YES,MODERATE,True,2,56.2,0.5,0.6,0.5,1.0,,3.49,3558,37,3595,
spectrum_one_people_operations_associate_bdd6be,cv_hr,L2_P0,3,hr_extra,gemini-3.1-flash-lite-preview,1.0,PARTIAL,DIFFERENT,RELATED,YES,WEAK,True,1,49.0,0.5,0.0,0.5,1.0,,21.49,3558,36,3594,
FareHarbor_People_Data_Analyst,cv_hr,L2_P0,1,hr_extra,gemini-3.1-flash-lite-preview,1.0,PARTIAL,DIFFERENT,RELATED,YES,WEAK,True,1,49.0,0.5,0.0,0.5,1.0,,66.19,2777,36,2813,
FareHarbor_People_Data_Analyst,cv_hr,L2_P0,2,hr_extra,gemini-3.1-flash-lite-preview,1.0,PARTIAL,DIFFERENT,RELATED,YES,WEAK,True,1,49.0,0.5,0.0,0.5,1.0,,5.88,2777,36,2813,
FareHarbor_People_Data_Analyst,cv_hr,L2_P0,3,hr_extra,gemini-3.1-flash-lite-preview,1.0,PARTIAL,DIFFERENT,RELATED,YES,WEAK,True,1,49.0,0.5,0.0,0.5,1.0,,11.41,2777,36,2813,
Grafana Labs People Analytics Analyst,cv_hr,L2_P0,1,hr_extra,gemini-3.1-flash-lite-preview,1.0,PARTIAL,SIMILAR,SAME,YES,MODERATE,True,2,65.2,0.5,0.6,1.0,1.0,,51.96,3625,37,3662,
Grafana Labs People Analytics Analyst,cv_hr,L2_P0,2,hr_extra,gemini-3.1-flash-lite-preview,1.0,PARTIAL,SIMILAR,SAME,YES,MODERATE,True,2,65.2,0.5,0.6,1.0,1.0,,8.24,3625,37,3662,
Grafana Labs People Analytics Analyst,cv_hr,L2_P0,3,hr_extra,gemini-3.1-flash-lite-preview,1.0,PARTIAL,SIMILAR,SAME,YES,MODERATE,True,2,65.2,0.5,0.6,1.0,1.0,,1.89,3625,37,3662,
doordash_senior_people_process_optimization_strategist_f16ebc,cv_hr,L2_P0,1,hr_extra,gemini-3.1-flash-lite-preview,1.0,YES,SIMILAR,RELATED,YES,STRONG,True,3,86.2,1.0,0.6,0.5,1.0,,39.56,3611,35,3646,
doordash_senior_people_process_optimization_strategist_f16ebc,cv_hr,L2_P0,2,hr_extra,gemini-3.1-flash-lite-preview,1.0,YES,SIMILAR,RELATED,YES,STRONG,True,3,86.2,1.0,0.6,0.5,1.0,,2.25,3611,35,3646,
doordash_senior_people_process_optimization_strategist_f16ebc,cv_hr,L2_P0,3,hr_extra,gemini-3.1-flash-lite-preview,1.0,YES,SIMILAR,RELATED,YES,STRONG,True,3,86.2,1.0,0.6,0.5,1.0,,1.45,3611,35,3646,
automat_it_hr_specialist_b6fd68,cv_hr,L2_P0,1,hr_extra,gemini-3.1-flash-lite-preview,1.0,PARTIAL,DIFFERENT,RELATED,YES,WEAK,True,1,49.0,0.5,0.0,0.5,1.0,,96.69,2419,36,2455,
automat_it_hr_specialist_b6fd68,cv_hr,L2_P0,2,hr_extra,gemini-3.1-flash-lite-preview,1.0,PARTIAL,DIFFERENT,RELATED,YES,WEAK,True,1,49.0,0.5,0.0,0.5,1.0,,6.6,2419,36,2455,
automat_it_hr_specialist_b6fd68,cv_hr,L2_P0,3,hr_extra,gemini-3.1-flash-lite-preview,1.0,PARTIAL,DIFFERENT,RELATED,YES,MODERATE,True,2,49.0,0.5,0.0,0.5,1.0,,41.93,2419,36,2455,
consensys_senior_people_operations_partner_b4959a,cv_hr,L2_P0,1,hr_extra,gemini-3.1-flash-lite-preview,1.0,PARTIAL,SIMILAR,RELATED,YES,MODERATE,True,2,56.2,0.5,0.6,0.5,1.0,,0.67,3396,37,3433,
consensys_senior_people_operations_partner_b4959a,cv_hr,L2_P0,2,hr_extra,gemini-3.1-flash-lite-preview,1.0,PARTIAL,SIMILAR,RELATED,YES,MODERATE,True,2,56.2,0.5,0.6,0.5,1.0,,4.95,3396,37,3433,
consensys_senior_people_operations_partner_b4959a,cv_hr,L2_P0,3,hr_extra,gemini-3.1-flash-lite-preview,1.0,PARTIAL,SIMILAR,RELATED,YES,MODERATE,True,2,56.2,0.5,0.6,0.5,1.0,,11.8,3396,37,3433,
Hero_Group_HR_Tech_People_Analytics_Specialist,cv_hr,L2_P0,1,hr_extra,gemini-3.1-flash-lite-preview,1.0,PARTIAL,SIMILAR,RELATED,YES,MODERATE,True,2,56.2,0.5,0.6,0.5,1.0,,6.86,3816,37,3853,
Hero_Group_HR_Tech_People_Analytics_Specialist,cv_hr,L2_P0,2,hr_extra,gemini-3.1-flash-lite-preview,1.0,PARTIAL,SIMILAR,RELATED,YES,MODERATE,True,2,56.2,0.5,0.6,0.5,1.0,,4.3,3816,37,3853,
Hero_Group_HR_Tech_People_Analytics_Specialist,cv_hr,L2_P0,3,hr_extra,gemini-3.1-flash-lite-preview,1.0,PARTIAL,SIMILAR,RELATED,YES,MODERATE,True,2,56.2,0.5,0.6,0.5,1.0,,33.55,3816,37,3853,
Pimcore_HR Generalist,cv_hr,L2_P0,1,hr_extra,gemini-3.1-flash-lite-preview,1.0,PARTIAL,SIMILAR,RELATED,YES,MODERATE,True,2,56.2,0.5,0.6,0.5,1.0,,19.46,2513,37,2550,
Pimcore_HR Generalist,cv_hr,L2_P0,2,hr_extra,gemini-3.1-flash-lite-preview,1.0,PARTIAL,SIMILAR,RELATED,YES,MODERATE,True,2,56.2,0.5,0.6,0.5,1.0,,2.89,2513,37,2550,
Pimcore_HR Generalist,cv_hr,L2_P0,3,hr_extra,gemini-3.1-flash-lite-preview,1.0,PARTIAL,SIMILAR,RELATED,YES,MODERATE,True,2,56.2,0.5,0.6,0.5,1.0,,5.92,2513,37,2550,
smartsheet_senior_people_operations_generalist_c0b593,cv_hr,L2_P0,1,hr_extra,gemini-3.1-flash-lite-preview,1.0,PARTIAL,SIMILAR,RELATED,YES,MODERATE,True,2,56.2,0.5,0.6,0.5,1.0,,4.96,3034,37,3071,
smartsheet_senior_people_operations_generalist_c0b593,cv_hr,L2_P0,2,hr_extra,gemini-3.1-flash-lite-preview,1.0,PARTIAL,SIMILAR,RELATED,YES,MODERATE,True,2,56.2,0.5,0.6,0.5,1.0,,1.06,3034,37,3071,
smartsheet_senior_people_operations_generalist_c0b593,cv_hr,L2_P0,3,hr_extra,gemini-3.1-flash-lite-preview,1.0,PARTIAL,SIMILAR,RELATED,YES,MODERATE,True,2,56.2,0.5,0.6,0.5,1.0,,3.25,3034,37,3071,
Polestarcars_People_Analytics_AI_Specialist,cv_hr,L2_P0,1,hr_extra,gemini-3.1-flash-lite-preview,1.0,PARTIAL,SIMILAR,RELATED,YES,MODERATE,True,2,56.2,0.5,0.6,0.5,1.0,,0.98,3864,37,3901,
Polestarcars_People_Analytics_AI_Specialist,cv_hr,L2_P0,2,hr_extra,gemini-3.1-flash-lite-preview,1.0,PARTIAL,SIMILAR,RELATED,YES,MODERATE,True,2,56.2,0.5,0.6,0.5,1.0,,10.98,3864,37,3901,
Polestarcars_People_Analytics_AI_Specialist,cv_hr,L2_P0,3,hr_extra,gemini-3.1-flash-lite-preview,1.0,PARTIAL,SIMILAR,RELATED,YES,MODERATE,True,2,56.2,0.5,0.6,0.5,1.0,,6.83,3864,37,3901,
ecs_senior_hr_business_partner_59b2ad,cv_hr,L2_P0,1,hr_extra,gemini-3.1-flash-lite-preview,1.0,PARTIAL,SIMILAR,UNRELATED,YES,MODERATE,True,2,47.2,0.5,0.6,0.0,1.0,,1.04,2805,38,2843,
ecs_senior_hr_business_partner_59b2ad,cv_hr,L2_P0,2,hr_extra,gemini-3.1-flash-lite-preview,1.0,PARTIAL,SIMILAR,UNRELATED,YES,MODERATE,True,2,47.2,0.5,0.6,0.0,1.0,,1.09,2805,38,2843,
ecs_senior_hr_business_partner_59b2ad,cv_hr,L2_P0,3,hr_extra,gemini-3.1-flash-lite-preview,1.0,PARTIAL,SIMILAR,UNRELATED,YES,MODERATE,True,2,47.2,0.5,0.6,0.0,1.0,,0.74,2805,38,2843,
Bobcatemea_HR_Data_Analyst,cv_hr,L2_P0,1,hr_extra,gemini-3.1-flash-lite-preview,1.0,PARTIAL,SIMILAR,RELATED,YES,MODERATE,True,2,56.2,0.5,0.6,0.5,1.0,,0.76,3507,37,3544,
Bobcatemea_HR_Data_Analyst,cv_hr,L2_P0,2,hr_extra,gemini-3.1-flash-lite-preview,1.0,PARTIAL,SIMILAR,RELATED,YES,MODERATE,True,2,56.2,0.5,0.6,0.5,1.0,,31.54,3507,37,3544,
Bobcatemea_HR_Data_Analyst,cv_hr,L2_P0,3,hr_extra,gemini-3.1-flash-lite-preview,1.0,PARTIAL,SIMILAR,RELATED,YES,MODERATE,True,2,56.2,0.5,0.6,0.5,1.0,,27.53,3507,37,3544,
Leidos_HR_Technology_and_AI_Analyst,cv_hr,L2_P0,1,hr_extra,gemini-3.1-flash-lite-preview,1.0,NO,DIFFERENT,RELATED,YES,WEAK,True,1,19.0,0.0,0.0,0.5,1.0,,0.72,2068,35,2103,
Leidos_HR_Technology_and_AI_Analyst,cv_hr,L2_P0,2,hr_extra,gemini-3.1-flash-lite-preview,1.0,NO,DIFFERENT,RELATED,YES,WEAK,True,1,19.0,0.0,0.0,0.5,1.0,,7.45,2068,35,2103,
Leidos_HR_Technology_and_AI_Analyst,cv_hr,L2_P0,3,hr_extra,gemini-3.1-flash-lite-preview,1.0,NO,DIFFERENT,RELATED,YES,WEAK,True,1,19.0,0.0,0.0,0.5,1.0,,21.85,2068,35,2103,
Flash Pack_people_partner,cv_hr,L2_P0,1,hr_extra,gemini-3.1-flash-lite-preview,1.0,YES,SAME,RELATED,YES,STRONG,True,3,91.0,1.0,1.0,0.5,1.0,,4.65,3385,34,3419,
Flash Pack_people_partner,cv_hr,L2_P0,2,hr_extra,gemini-3.1-flash-lite-preview,1.0,YES,SAME,RELATED,YES,STRONG,True,3,91.0,1.0,1.0,0.5,1.0,,24.46,3385,34,3419,
Flash Pack_people_partner,cv_hr,L2_P0,3,hr_extra,gemini-3.1-flash-lite-preview,1.0,YES,SAME,RELATED,YES,STRONG,True,3,91.0,1.0,1.0,0.5,1.0,,39.94,3385,34,3419,
Theprogenygroup_People_Partner,cv_hr,L2_P0,1,hr_extra,gemini-3.1-flash-lite-preview,1.0,YES,SAME,RELATED,PARTIAL,STRONG,True,3,86.0,1.0,1.0,0.5,0.5,,3.34,4409,35,4444,
