jd_id,cv,prompt,run_id,source,model,temperature,score,score_100,human_holistic_label,latency_s,prompt_tokens,output_tokens,total_tokens,error,level
FareHarbor_People_Data_Analyst,cv_engineer,L2_P0,2,hr_extra,gemini-3.1-flash-lite-preview,1.0,0.0,10.0,,24.32,2392.0,36.0,2428.0,,level_2
FareHarbor_People_Data_Analyst,cv_engineer,L2_P0,3,hr_extra,gemini-3.1-flash-lite-preview,1.0,0.0,19.0,,5.53,2392.0,35.0,2427.0,,level_2
Grafana Labs People Analytics Analyst,cv_engineer,L2_P0,1,hr_extra,gemini-3.1-flash-lite-preview,1.0,1.0,19.0,,111.38,3240.0,35.0,3275.0,,level_2
Grafana Labs People Analytics Analyst,cv_engineer,L2_P0,2,hr_extra,gemini-3.1-flash-lite-preview,1.0,1.0,19.0,,0.76,3240.0,35.0,3275.0,,level_2
Grafana Labs People Analytics Analyst,cv_engineer,L2_P0,3,hr_extra,gemini-3.1-flash-lite-preview,1.0,1.0,19.0,,10.08,3240.0,35.0,3275.0,,level_2
doordash_senior_people_process_optimization_strategist_f16ebc,cv_engineer,L2_P0,1,hr_extra,gemini-3.1-flash-lite-preview,1.0,1.0,49.0,,0.97,3226.0,36.0,3262.0,,level_2
doordash_senior_people_process_optimization_strategist_f16ebc,cv_engineer,L2_P0,2,hr_extra,gemini-3.1-flash-lite-preview,1.0,1.0,49.0,,4.85,3226.0,36.0,3262.0,,level_2
doordash_senior_people_process_optimization_strategist_f16ebc,cv_engineer,L2_P0,3,hr_extra,gemini-3.1-flash-lite-preview,1.0,1.0,49.0,,132.04,3226.0,36.0,3262.0,,level_2
automat_it_hr_specialist_b6fd68,cv_engineer,L2_P0,1,hr_extra,gemini-3.1-flash-lite-preview,1.0,0.0,19.0,,0.78,2034.0,35.0,2069.0,,level_2
automat_it_hr_specialist_b6fd68,cv_engineer,L2_P0,2,hr_extra,gemini-3.1-flash-lite-preview,1.0,0.0,19.0,,145.75,2034.0,35.0,2069.0,,level_2
automat_it_hr_specialist_b6fd68,cv_engineer,L2_P0,3,hr_extra,gemini-3.1-flash-lite-preview,1.0,0.0,19.0,,5.92,2034.0,35.0,2069.0,,level_2
consensys_senior_people_operations_partner_b4959a,cv_engineer,L2_P0,1,hr_extra,gemini-3.1-flash-lite-preview,1.0,0.0,19.0,,12.44,3011.0,35.0,3046.0,,level_2
consensys_senior_people_operations_partner_b4959a,cv_engineer,L2_P0,2,hr_extra,gemini-3.1-flash-lite-preview,1.0,0.0,19.0,,9.76,3011.0,35.0,3046.0,,level_2
consensys_senior_people_operations_partner_b4959a,cv_engineer,L2_P0,3,hr_extra,gemini-3.1-flash-lite-preview,1.0,0.0,19.0,,12.64,3011.0,35.0,3046.0,,level_2
Hero_Group_HR_Tech_People_Analytics_Specialist,cv_engineer,L2_P0,1,hr_extra,gemini-3.1-flash-lite-preview,1.0,0.0,19.0,,24.25,3431.0,35.0,3466.0,,level_2
Hero_Group_HR_Tech_People_Analytics_Specialist,cv_engineer,L2_P0,2,hr_extra,gemini-3.1-flash-lite-preview,1.0,0.0,10.0,,8.21,3431.0,36.0,3467.0,,level_2
Hero_Group_HR_Tech_People_Analytics_Specialist,cv_engineer,L2_P0,3,hr_extra,gemini-3.1-flash-lite-preview,1.0,0.0,10.0,,11.95,3431.0,36.0,3467.0,,level_2
Pimcore_HR Generalist,cv_engineer,L2_P0,1,hr_extra,gemini-3.1-flash-lite-preview,1.0,0.0,0.0,,10.07,2128.0,36.0,2164.0,,level_2
Pimcore_HR Generalist,cv_engineer,L2_P0,2,hr_extra,gemini-3.1-flash-lite-preview,1.0,0.0,0.0,,2.81,2128.0,36.0,2164.0,,level_2
Pimcore_HR Generalist,cv_engineer,L2_P0,3,hr_extra,gemini-3.1-flash-lite-preview,1.0,0.0,0.0,,4.19,2128.0,36.0,2164.0,,level_2
smartsheet_senior_people_operations_generalist_c0b593,cv_engineer,L2_P0,1,hr_extra,gemini-3.1-flash-lite-preview,1.0,0.0,10.0,,4.22,2649.0,36.0,2685.0,,level_2
smartsheet_senior_people_operations_generalist_c0b593,cv_engineer,L2_P0,2,hr_extra,gemini-3.1-flash-lite-preview,1.0,0.0,10.0,,12.93,2649.0,36.0,2685.0,,level_2
smartsheet_senior_people_operations_generalist_c0b593,cv_engineer,L2_P0,3,hr_extra,gemini-3.1-flash-lite-preview,1.0,0.0,10.0,,1.07,2649.0,36.0,2685.0,,level_2
Polestarcars_People_Analytics_AI_Specialist,cv_engineer,L2_P0,1,hr_extra,gemini-3.1-flash-lite-preview,1.0,0.0,19.0,,25.36,3479.0,35.0,3514.0,,level_2
Polestarcars_People_Analytics_AI_Specialist,cv_engineer,L2_P0,2,hr_extra,gemini-3.1-flash-lite-preview,1.0,0.0,10.0,,98.21,3479.0,36.0,3515.0,,level_2
Polestarcars_People_Analytics_AI_Specialist,cv_engineer,L2_P0,3,hr_extra,gemini-3.1-flash-lite-preview,1.0,0.0,5.0,,4.96,3479.0,37.0,3516.0,,level_2
ecs_senior_hr_business_partner_59b2ad,cv_engineer,L2_P0,1,hr_extra,gemini-3.1-flash-lite-preview,1.0,0.0,10.0,,3.62,2420.0,36.0,2456.0,,level_2
ecs_senior_hr_business_partner_59b2ad,cv_engineer,L2_P0,2,hr_extra,gemini-3.1-flash-lite-preview,1.0,0.0,19.0,,29.24,2420.0,35.0,2455.0,,level_2
ecs_senior_hr_business_partner_59b2ad,cv_engineer,L2_P0,3,hr_extra,gemini-3.1-flash-lite-preview,1.0,0.0,19.0,,6.48,2420.0,35.0,2455.0,,level_2
Bobcatemea_HR_Data_Analyst,cv_engineer,L2_P0,1,hr_extra,gemini-3.1-flash-lite-preview,1.0,0.0,10.0,,21.03,3122.0,36.0,3158.0,,level_2
Bobcatemea_HR_Data_Analyst,cv_engineer,L2_P0,2,hr_extra,gemini-3.1-flash-lite-preview,1.0,0.0,10.0,,171.05,3122.0,36.0,3158.0,,level_2
Bobcatemea_HR_Data_Analyst,cv_engineer,L2_P0,3,hr_extra,gemini-3.1-flash-lite-preview,1.0,1.0,10.0,,10.19,3122.0,36.0,3158.0,,level_2
Leidos_HR_Technology_and_AI_Analyst,cv_engineer,L2_P0,1,hr_extra,gemini-3.1-flash-lite-preview,1.0,1.0,19.0,,3.83,1683.0,35.0,1718.0,,level_2
Leidos_HR_Technology_and_AI_Analyst,cv_engineer,L2_P0,2,hr_extra,gemini-3.1-flash-lite-preview,1.0,1.0,19.0,,8.68,1683.0,35.0,1718.0,,level_2
Leidos_HR_Technology_and_AI_Analyst,cv_engineer,L2_P0,3,hr_extra,gemini-3.1-flash-lite-preview,1.0,1.0,19.0,,1.75,1683.0,35.0,1718.0,,level_2
Flash Pack_people_partner,cv_engineer,L2_P0,1,hr_extra,gemini-3.1-flash-lite-preview,1.0,0.0,10.0,,1.23,3000.0,36.0,3036.0,,level_2
Flash Pack_people_partner,cv_engineer,L2_P0,2,hr_extra,gemini-3.1-flash-lite-preview,1.0,0.0,10.0,,12.16,3000.0,36.0,3036.0,,level_2
Flash Pack_people_partner,cv_engineer,L2_P0,3,hr_extra,gemini-3.1-flash-lite-preview,1.0,0.0,10.0,,0.76,3000.0,36.0,3036.0,,level_2
Theprogenygroup_People_Partner,cv_engineer,L2_P0,1,hr_extra,gemini-3.1-flash-lite-preview,1.0,0.0,9.0,,47.46,4024.0,35.0,4059.0,,level_2
Theprogenygroup_People_Partner,cv_engineer,L2_P0,2,hr_extra,gemini-3.1-flash-lite-preview,1.0,0.0,9.0,,32.12,4024.0,35.0,4059.0,,level_2
Theprogenygroup_People_Partner,cv_engineer,L2_P0,3,hr_extra,gemini-3.1-flash-lite-preview,1.0,0.0,9.0,,7.45,4024.0,35.0,4059.0,,level_2
maki_people_senior_psychometrician,cv_hr,L2_P0,1,main,gemini-3.1-flash-lite-preview,1.0,1.0,9.0,,24.89,2885.0,35.0,2920.0,,level_2
maki_people_senior_psychometrician,cv_hr,L2_P0,2,main,gemini-3.1-flash-lite-preview,1.0,1.0,9.0,,11.48,2885.0,35.0,2920.0,,level_2
maki_people_senior_psychometrician,cv_hr,L2_P0,3,main,gemini-3.1-flash-lite-preview,1.0,1.0,9.0,,26.6,2885.0,35.0,2920.0,,level_2
Accenture_Talent_Transformation_Manager,cv_hr,L2_P0,1,main,gemini-3.1-flash-lite-preview,1.0,3.0,86.2,,10.78,3370.0,35.0,3405.0,,level_2
Accenture_Talent_Transformation_Manager,cv_hr,L2_P0,2,main,gemini-3.1-flash-lite-preview,1.0,3.0,86.2,,54.94,3370.0,35.0,3405.0,,level_2
Accenture_Talent_Transformation_Manager,cv_hr,L2_P0,3,main,gemini-3.1-flash-lite-preview,1.0,3.0,86.2,,91.54,3370.0,35.0,3405.0,,level_2
Arrive_People_Analytics_Lead,cv_hr,L2_P0,1,main,gemini-3.1-flash-lite-preview,1.0,2.0,56.2,,48.72,3169.0,37.0,3206.0,,level_2
Arrive_People_Analytics_Lead,cv_hr,L2_P0,2,main,gemini-3.1-flash-lite-preview,1.0,1.0,49.0,,30.6,3169.0,36.0,3205.0,,level_2
Arrive_People_Analytics_Lead,cv_hr,L2_P0,3,main,gemini-3.1-flash-lite-preview,1.0,2.0,56.2,,62.57,3169.0,37.0,3206.0,,level_2
Atlantica Sustainable Infrastructure_Talent_Culture Analyst,cv_hr,L2_P0,1,main,gemini-3.1-flash-lite-preview,1.0,3.0,86.2,,6.14,2502.0,35.0,2537.0,,level_2
Atlantica Sustainable Infrastructure_Talent_Culture Analyst,cv_hr,L2_P0,2,main,gemini-3.1-flash-lite-preview,1.0,3.0,86.2,,9.87,2502.0,35.0,2537.0,,level_2
Atlantica Sustainable Infrastructure_Talent_Culture Analyst,cv_hr,L2_P0,3,main,gemini-3.1-flash-lite-preview,1.0,3.0,86.2,,9.07,2502.0,35.0,2537.0,,level_2
Canonical_talent_scientst,cv_hr,L2_P0,1,main,gemini-3.1-flash-lite-preview,1.0,2.0,55.2,,10.17,3149.0,37.0,3186.0,,level_2
Canonical_talent_scientst,cv_hr,L2_P0,2,main,gemini-3.1-flash-lite-preview,1.0,2.0,55.2,,10.44,3149.0,37.0,3186.0,,level_2
Canonical_talent_scientst,cv_hr,L2_P0,3,main,gemini-3.1-flash-lite-preview,1.0,2.0,55.2,,21.5,3149.0,37.0,3186.0,,level_2
Dandelion_Civilization_Psychometric Modeling_Analyst,cv_hr,L2_P0,1,main,gemini-3.1-flash-lite-preview,1.0,2.0,44.0,,7.0,2477.0,37.0,2514.0,,level_2
Dandelion_Civilization_Psychometric Modeling_Analyst,cv_hr,L2_P0,2,main,gemini-3.1-flash-lite-preview,1.0,2.0,44.0,,26.52,2477.0,37.0,2514.0,,level_2
Dandelion_Civilization_Psychometric Modeling_Analyst,cv_hr,L2_P0,3,main,gemini-3.1-flash-lite-preview,1.0,2.0,44.0,,20.3,2477.0,37.0,2514.0,,level_2
DataAnnotation_Quantitative_Psychologist_AI_Trainer,cv_hr,L2_P0,1,main,gemini-3.1-flash-lite-preview,1.0,0.0,10.0,,50.49,2638.0,36.0,2674.0,,level_2
DataAnnotation_Quantitative_Psychologist_AI_Trainer,cv_hr,L2_P0,2,main,gemini-3.1-flash-lite-preview,1.0,0.0,0.0,,5.05,2638.0,36.0,2674.0,,level_2
DataAnnotation_Quantitative_Psychologist_AI_Trainer,cv_hr,L2_P0,3,main,gemini-3.1-flash-lite-preview,1.0,0.0,0.0,,8.14,2638.0,36.0,2674.0,,level_2
G-Research_Insight_Analyst,cv_hr,L2_P0,1,main,gemini-3.1-flash-lite-preview,1.0,1.0,19.0,,21.51,2523.0,35.0,2558.0,,level_2
G-Research_Insight_Analyst,cv_hr,L2_P0,2,main,gemini-3.1-flash-lite-preview,1.0,1.0,19.0,,29.26,2523.0,35.0,2558.0,,level_2
G-Research_Insight_Analyst,cv_hr,L2_P0,3,main,gemini-3.1-flash-lite-preview,1.0,1.0,19.0,,45.44,2523.0,35.0,2558.0,,level_2
Johnson_Controls_People Insights_Partner ,cv_hr,L2_P0,1,main,gemini-3.1-flash-lite-preview,1.0,2.0,56.2,,32.37,2544.0,37.0,2581.0,,level_2
Johnson_Controls_People Insights_Partner ,cv_hr,L2_P0,2,main,gemini-3.1-flash-lite-preview,1.0,2.0,56.2,,45.82,2544.0,37.0,2581.0,,level_2
Johnson_Controls_People Insights_Partner ,cv_hr,L2_P0,3,main,gemini-3.1-flash-lite-preview,1.0,2.0,56.2,,1.98,2544.0,37.0,2581.0,,level_2
LinkedIn_HR_Data_Engineer_People_Analytics ,cv_hr,L2_P0,1,main,gemini-3.1-flash-lite-preview,1.0,1.0,19.0,,1.84,3024.0,35.0,3059.0,,level_2
LinkedIn_HR_Data_Engineer_People_Analytics ,cv_hr,L2_P0,2,main,gemini-3.1-flash-lite-preview,1.0,1.0,19.0,,2.0,3024.0,35.0,3059.0,,level_2
LinkedIn_HR_Data_Engineer_People_Analytics ,cv_hr,L2_P0,3,main,gemini-3.1-flash-lite-preview,1.0,1.0,9.0,,1.28,3024.0,35.0,3059.0,,level_2
Proofpoint_People_Data_Analyst,cv_hr,L2_P0,1,main,gemini-3.1-flash-lite-preview,1.0,1.0,19.0,,12.18,2731.0,35.0,2766.0,,level_2
Proofpoint_People_Data_Analyst,cv_hr,L2_P0,2,main,gemini-3.1-flash-lite-preview,1.0,1.0,49.0,,1.56,2731.0,36.0,2767.0,,level_2
Proofpoint_People_Data_Analyst,cv_hr,L2_P0,3,main,gemini-3.1-flash-lite-preview,1.0,1.0,19.0,,239.76,2731.0,35.0,2766.0,,level_2
QIC_Digital_Hub_data_analyst,cv_hr,L2_P0,1,main,gemini-3.1-flash-lite-preview,1.0,0.0,10.0,,1.06,2404.0,36.0,2440.0,,level_2
QIC_Digital_Hub_data_analyst,cv_hr,L2_P0,2,main,gemini-3.1-flash-lite-preview,1.0,0.0,10.0,,63.05,2404.0,36.0,2440.0,,level_2
QIC_Digital_Hub_data_analyst,cv_hr,L2_P0,3,main,gemini-3.1-flash-lite-preview,1.0,0.0,19.0,,0.95,2404.0,35.0,2439.0,,level_2
angels-space-art-director,cv_hr,L2_P0,1,main,gemini-3.1-flash-lite-preview,1.0,0.0,10.0,,0.77,2781.0,36.0,2817.0,,level_2
angels-space-art-director,cv_hr,L2_P0,2,main,gemini-3.1-flash-lite-preview,1.0,0.0,10.0,,1.07,2781.0,36.0,2817.0,,level_2
angels-space-art-director,cv_hr,L2_P0,3,main,gemini-3.1-flash-lite-preview,1.0,1.0,10.0,,4.75,2781.0,36.0,2817.0,,level_2
anglian-water-lead-systems-engineer,cv_hr,L2_P0,1,main,gemini-3.1-flash-lite-preview,1.0,0.0,10.0,,20.11,2544.0,36.0,2580.0,,level_2
anglian-water-lead-systems-engineer,cv_hr,L2_P0,2,main,gemini-3.1-flash-lite-preview,1.0,0.0,10.0,,0.86,2544.0,36.0,2580.0,,level_2
anglian-water-lead-systems-engineer,cv_hr,L2_P0,3,main,gemini-3.1-flash-lite-preview,1.0,0.0,10.0,,1.99,2544.0,36.0,2580.0,,level_2
bazaarvoice-provisioning-analyst,cv_hr,L2_P0,1,main,gemini-3.1-flash-lite-preview,1.0,1.0,19.0,,0.79,2651.0,35.0,2686.0,,level_2
bazaarvoice-provisioning-analyst,cv_hr,L2_P0,2,main,gemini-3.1-flash-lite-preview,1.0,1.0,49.0,,0.94,2651.0,36.0,2687.0,,level_2
bazaarvoice-provisioning-analyst,cv_hr,L2_P0,3,main,gemini-3.1-flash-lite-preview,1.0,1.0,19.0,,59.23,2651.0,35.0,2686.0,,level_2
bpostgroup_People_Analytics_Data_Scientist ,cv_hr,L2_P0,1,main,gemini-3.1-flash-lite-preview,1.0,1.0,19.0,,0.96,2497.0,35.0,2532.0,,level_2
bpostgroup_People_Analytics_Data_Scientist ,cv_hr,L2_P0,2,main,gemini-3.1-flash-lite-preview,1.0,1.0,19.0,,35.2,2497.0,35.0,2532.0,,level_2
bpostgroup_People_Analytics_Data_Scientist ,cv_hr,L2_P0,3,main,gemini-3.1-flash-lite-preview,1.0,1.0,19.0,,1.06,2497.0,35.0,2532.0,,level_2
codility_assessment_scientist,cv_hr,L2_P0,1,main,gemini-3.1-flash-lite-preview,1.0,2.0,46.2,,0.83,3610.0,37.0,3647.0,,level_2
codility_assessment_scientist,cv_hr,L2_P0,2,main,gemini-3.1-flash-lite-preview,1.0,2.0,46.2,,0.73,3610.0,37.0,3647.0,,level_2
codility_assessment_scientist,cv_hr,L2_P0,3,main,gemini-3.1-flash-lite-preview,1.0,2.0,46.2,,1.09,3610.0,37.0,3647.0,,level_2
freeplay_data_scientist,cv_hr,L2_P0,1,main,gemini-3.1-flash-lite-preview,1.0,0.0,10.0,,11.68,2045.0,36.0,2081.0,,level_2
freeplay_data_scientist,cv_hr,L2_P0,2,main,gemini-3.1-flash-lite-preview,1.0,0.0,10.0,,1.5,2045.0,36.0,2081.0,,level_2
freeplay_data_scientist,cv_hr,L2_P0,3,main,gemini-3.1-flash-lite-preview,1.0,0.0,10.0,,0.76,2045.0,36.0,2081.0,,level_2
lightning-ai-frontend-engineer,cv_hr,L2_P0,1,main,gemini-3.1-flash-lite-preview,1.0,0.0,19.0,,44.05,2346.0,35.0,2381.0,,level_2
lightning-ai-frontend-engineer,cv_hr,L2_P0,2,main,gemini-3.1-flash-lite-preview,1.0,0.0,19.0,,1.08,2346.0,35.0,2381.0,,level_2
lightning-ai-frontend-engineer,cv_hr,L2_P0,3,main,gemini-3.1-flash-lite-preview,1.0,0.0,19.0,,2.81,2346.0,35.0,2381.0,,level_2
meta_data_analyst,cv_hr,L2_P0,1,main,gemini-3.1-flash-lite-preview,1.0,1.0,19.0,,19.47,2905.0,35.0,2940.0,,level_2
meta_data_analyst,cv_hr,L2_P0,2,main,gemini-3.1-flash-lite-preview,1.0,1.0,19.0,,1.64,2905.0,35.0,2940.0,,level_2
meta_data_analyst,cv_hr,L2_P0,3,main,gemini-3.1-flash-lite-preview,1.0,1.0,19.0,,0.99,2905.0,35.0,2940.0,,level_2
skillvue_people_scientist,cv_hr,L2_P0,1,main,gemini-3.1-flash-lite-preview,1.0,1.0,14.0,,13.82,2279.0,36.0,2315.0,,level_2
skillvue_people_scientist,cv_hr,L2_P0,2,main,gemini-3.1-flash-lite-preview,1.0,1.0,14.0,,0.6,2279.0,36.0,2315.0,,level_2
skillvue_people_scientist,cv_hr,L2_P0,3,main,gemini-3.1-flash-lite-preview,1.0,1.0,14.0,,0.94,2279.0,36.0,2315.0,,level_2
sorare-marketing-graphic-designer,cv_hr,L2_P0,1,main,gemini-3.1-flash-lite-preview,1.0,0.0,19.0,,62.56,2677.0,35.0,2712.0,,level_2
sorare-marketing-graphic-designer,cv_hr,L2_P0,2,main,gemini-3.1-flash-lite-preview,1.0,0.0,10.0,,5.57,2677.0,36.0,2713.0,,level_2
sorare-marketing-graphic-designer,cv_hr,L2_P0,3,main,gemini-3.1-flash-lite-preview,1.0,0.0,19.0,,0.77,2677.0,35.0,2712.0,,level_2
the_world_bank_consultant_agent_evaluation,cv_hr,L2_P0,1,main,gemini-3.1-flash-lite-preview,1.0,1.0,10.0,,17.21,2276.0,36.0,2312.0,,level_2
the_world_bank_consultant_agent_evaluation,cv_hr,L2_P0,2,main,gemini-3.1-flash-lite-preview,1.0,1.0,10.0,,22.17,2276.0,36.0,2312.0,,level_2
the_world_bank_consultant_agent_evaluation,cv_hr,L2_P0,3,main,gemini-3.1-flash-lite-preview,1.0,1.0,10.0,,24.59,2276.0,36.0,2312.0,,level_2
unicef_people_culture_specialist,cv_hr,L2_P0,1,main,gemini-3.1-flash-lite-preview,1.0,3.0,81.2,,0.89,2469.0,36.0,2505.0,,level_2
unicef_people_culture_specialist,cv_hr,L2_P0,2,main,gemini-3.1-flash-lite-preview,1.0,3.0,81.2,,11.3,2469.0,36.0,2505.0,,level_2
unicef_people_culture_specialist,cv_hr,L2_P0,3,main,gemini-3.1-flash-lite-preview,1.0,3.0,81.2,,7.13,2469.0,36.0,2505.0,,level_2
 Product_Growth_Analyst_wiris,cv_hr,L2_P0,1,main,gemini-3.1-flash-lite-preview,1.0,0.0,19.0,,2.61,2518.0,35.0,2553.0,,level_2
 Product_Growth_Analyst_wiris,cv_hr,L2_P0,2,main,gemini-3.1-flash-lite-preview,1.0,0.0,19.0,,1.68,2518.0,35.0,2553.0,,level_2
 Product_Growth_Analyst_wiris,cv_hr,L2_P0,3,main,gemini-3.1-flash-lite-preview,1.0,0.0,19.0,,25.33,2518.0,35.0,2553.0,,level_2
AI_Video_Editor_PARTNERS,cv_hr,L2_P0,1,main,gemini-3.1-flash-lite-preview,1.0,0.0,10.0,,0.83,2155.0,36.0,2191.0,,level_2
AI_Video_Editor_PARTNERS,cv_hr,L2_P0,2,main,gemini-3.1-flash-lite-preview,1.0,0.0,10.0,,0.96,2155.0,36.0,2191.0,,level_2
AI_Video_Editor_PARTNERS,cv_hr,L2_P0,3,main,gemini-3.1-flash-lite-preview,1.0,0.0,10.0,,26.25,2155.0,36.0,2191.0,,level_2
Applied_AI_Engineer_Impress,cv_hr,L2_P0,1,main,gemini-3.1-flash-lite-preview,1.0,0.0,10.0,,9.68,2476.0,36.0,2512.0,,level_2
Applied_AI_Engineer_Impress,cv_hr,L2_P0,2,main,gemini-3.1-flash-lite-preview,1.0,0.0,10.0,,2.22,2476.0,36.0,2512.0,,level_2
Applied_AI_Engineer_Impress,cv_hr,L2_P0,3,main,gemini-3.1-flash-lite-preview,1.0,0.0,10.0,,1.54,2476.0,36.0,2512.0,,level_2
Customer_success_specialist_CareWise,cv_hr,L2_P0,1,main,gemini-3.1-flash-lite-preview,1.0,0.0,10.0,,3.01,2396.0,36.0,2432.0,,level_2
Customer_success_specialist_CareWise,cv_hr,L2_P0,2,main,gemini-3.1-flash-lite-preview,1.0,0.0,10.0,,0.7,2396.0,36.0,2432.0,,level_2
Customer_success_specialist_CareWise,cv_hr,L2_P0,3,main,gemini-3.1-flash-lite-preview,1.0,0.0,10.0,,0.64,2396.0,36.0,2432.0,,level_2
Data_Architect_Hanna_Robulets_Company,cv_hr,L2_P0,1,main,gemini-3.1-flash-lite-preview,1.0,0.0,10.0,,1.97,2178.0,36.0,2214.0,,level_2
Data_Architect_Hanna_Robulets_Company,cv_hr,L2_P0,2,main,gemini-3.1-flash-lite-preview,1.0,0.0,10.0,,8.17,2178.0,36.0,2214.0,,level_2
Data_Architect_Hanna_Robulets_Company,cv_hr,L2_P0,3,main,gemini-3.1-flash-lite-preview,1.0,0.0,10.0,,18.17,2178.0,36.0,2214.0,,level_2
Digital_Learning_Applications_Schneider_Electric,cv_hr,L2_P0,1,main,gemini-3.1-flash-lite-preview,1.0,2.0,56.2,,0.72,3040.0,37.0,3077.0,,level_2
Digital_Learning_Applications_Schneider_Electric,cv_hr,L2_P0,2,main,gemini-3.1-flash-lite-preview,1.0,2.0,56.2,,0.96,3040.0,37.0,3077.0,,level_2
Digital_Learning_Applications_Schneider_Electric,cv_hr,L2_P0,3,main,gemini-3.1-flash-lite-preview,1.0,2.0,56.2,,1.28,3040.0,37.0,3077.0,,level_2
QIT Software_data_scientist,cv_hr,L2_P0,1,main,gemini-3.1-flash-lite-preview,1.0,0.0,19.0,,3.62,2284.0,35.0,2319.0,,level_2
QIT Software_data_scientist,cv_hr,L2_P0,2,main,gemini-3.1-flash-lite-preview,1.0,0.0,19.0,,1.94,2284.0,35.0,2319.0,,level_2
QIT Software_data_scientist,cv_hr,L2_P0,3,main,gemini-3.1-flash-lite-preview,1.0,0.0,19.0,,0.82,2284.0,35.0,2319.0,,level_2
Senior_AI Engineer_MoveUp,cv_hr,L2_P0,1,main,gemini-3.1-flash-lite-preview,1.0,0.0,10.0,,2.86,2141.0,36.0,2177.0,,level_2
Senior_AI Engineer_MoveUp,cv_hr,L2_P0,2,main,gemini-3.1-flash-lite-preview,1.0,0.0,10.0,,2.21,2141.0,36.0,2177.0,,level_2
Senior_AI Engineer_MoveUp,cv_hr,L2_P0,3,main,gemini-3.1-flash-lite-preview,1.0,0.0,10.0,,15.54,2141.0,36.0,2177.0,,level_2
meta_software_engineer_leadership_machine_learning_8bf9b1,cv_hr,L2_P0,1,engineer_extra,gemini-3.1-flash-lite-preview,1.0,0.0,9.0,,22.35,2317.0,35.0,2352.0,,level_2
meta_software_engineer_leadership_machine_learning_8bf9b1,cv_hr,L2_P0,2,engineer_extra,gemini-3.1-flash-lite-preview,1.0,0.0,9.0,,25.84,2317.0,35.0,2352.0,,level_2
meta_software_engineer_leadership_machine_learning_8bf9b1,cv_hr,L2_P0,3,engineer_extra,gemini-3.1-flash-lite-preview,1.0,0.0,9.0,,11.4,2317.0,35.0,2352.0,,level_2
revecore_senior_director_ai_systems_be600f,cv_hr,L2_P0,1,engineer_extra,gemini-3.1-flash-lite-preview,1.0,0.0,10.0,,3.44,3155.0,36.0,3191.0,,level_2
revecore_senior_director_ai_systems_be600f,cv_hr,L2_P0,2,engineer_extra,gemini-3.1-flash-lite-preview,1.0,0.0,10.0,,31.55,3155.0,36.0,3191.0,,level_2
revecore_senior_director_ai_systems_be600f,cv_hr,L2_P0,3,engineer_extra,gemini-3.1-flash-lite-preview,1.0,0.0,10.0,,47.23,3155.0,36.0,3191.0,,level_2
morgan_stanley_systems_analyst_director_ac9c07,cv_hr,L2_P0,1,engineer_extra,gemini-3.1-flash-lite-preview,1.0,0.0,19.0,,1.99,3428.0,35.0,3463.0,,level_2
morgan_stanley_systems_analyst_director_ac9c07,cv_hr,L2_P0,2,engineer_extra,gemini-3.1-flash-lite-preview,1.0,0.0,19.0,,15.12,3428.0,35.0,3463.0,,level_2
morgan_stanley_systems_analyst_director_ac9c07,cv_hr,L2_P0,3,engineer_extra,gemini-3.1-flash-lite-preview,1.0,0.0,19.0,,7.64,3428.0,35.0,3463.0,,level_2
the_hartford_director_of_enterprise_architecture_genai_fa5710,cv_hr,L2_P0,1,engineer_extra,gemini-3.1-flash-lite-preview,1.0,0.0,10.0,,6.93,3007.0,36.0,3043.0,,level_2
the_hartford_director_of_enterprise_architecture_genai_fa5710,cv_hr,L2_P0,2,engineer_extra,gemini-3.1-flash-lite-preview,1.0,0.0,10.0,,10.69,3007.0,36.0,3043.0,,level_2
the_hartford_director_of_enterprise_architecture_genai_fa5710,cv_hr,L2_P0,3,engineer_extra,gemini-3.1-flash-lite-preview,1.0,0.0,10.0,,10.08,3007.0,36.0,3043.0,,level_2
mantech_senior_model_based_system_engineer_ab246d,cv_hr,L2_P0,1,engineer_extra,gemini-3.1-flash-lite-preview,1.0,0.0,10.0,,11.9,2870.0,36.0,2906.0,,level_2
mantech_senior_model_based_system_engineer_ab246d,cv_hr,L2_P0,2,engineer_extra,gemini-3.1-flash-lite-preview,1.0,0.0,10.0,,9.43,2870.0,36.0,2906.0,,level_2
mantech_senior_model_based_system_engineer_ab246d,cv_hr,L2_P0,3,engineer_extra,gemini-3.1-flash-lite-preview,1.0,0.0,10.0,,13.49,2870.0,36.0,2906.0,,level_2
nvidia_senior_software_engineer_jax_269b9a,cv_hr,L2_P0,1,engineer_extra,gemini-3.1-flash-lite-preview,1.0,0.0,10.0,,7.05,2448.0,36.0,2484.0,,level_2
nvidia_senior_software_engineer_jax_269b9a,cv_hr,L2_P0,2,engineer_extra,gemini-3.1-flash-lite-preview,1.0,0.0,10.0,,1.39,2448.0,36.0,2484.0,,level_2
nvidia_senior_software_engineer_jax_269b9a,cv_hr,L2_P0,3,engineer_extra,gemini-3.1-flash-lite-preview,1.0,0.0,19.0,,18.21,2448.0,35.0,2483.0,,level_2
tines_senior_software_engineer_full_stack_735b5d,cv_hr,L2_P0,1,engineer_extra,gemini-3.1-flash-lite-preview,1.0,0.0,19.0,,1.48,3508.0,35.0,3543.0,,level_2
